# Object: Uranus
# Columns: time(s), |V(t)|(m/s), |A(t)|(m/s^2), O(t)
time,V,A,O
8.93586,0.74414,6.17371,-4.16206
8.95577,0.59238,9.75551,-13.53585
8.97154,0.50968,5.45683,1.98001
8.98768,0.32561,11.07983,16.72158
9.00456,0.33071,3.66037,-2.27817
9.02011,0.36689,12.60032,-15.67309
9.03607,0.74602,29.29819,42.31425
9.05938,0.41117,24.24499,17.84976
9.07579,0.86823,29.20963,-20.14559
9.09180,0.52006,24.59640,-8.78008
9.10642,0.72066,16.74362,24.84507
9.12184,0.78057,9.02324,-6.40023
9.13621,0.67827,6.11359,-8.24359
9.15311,0.37091,20.61456,-31.25883
9.17088,0.95347,41.04000,-36.78254
9.18688,0.63272,62.50658,3.81880
9.20378,0.77959,52.44253,79.06351
9.21935,0.30334,48.75378,-4.74223
9.23549,1.18594,70.67762,-26.14989
9.25211,0.29076,75.69141,-97.51864
9.26810,0.60022,31.66461,23.94779
9.28384,0.99248,23.11765,5.69855
9.30149,0.34346,56.86500,59.42348
9.31683,0.61769,36.25985,-51.02745
9.33195,0.39341,24.51145,-6.34829
9.34781,0.39907,5.24620,-4.83812
9.36698,0.82861,26.30980,-39.84803
9.38561,0.49941,20.94068,5.69105
9.40135,0.89157,35.13221,53.23700
9.41685,0.53667,58.14779,-53.25798
9.43165,0.60365,18.80097,-21.99943
9.44727,0.61960,21.93465,19.20913
9.46303,0.73705,13.06313,1.66021
9.47723,0.76642,21.09110,-26.94686
9.49169,0.69323,30.81549,10.11127
9.50769,1.48646,53.19687,79.53004
9.52263,0.86325,43.72256,-28.59088
9.53698,0.61480,10.92091,-0.95474
9.56007,1.52730,46.88491,-49.21793
9.57954,0.92312,37.12274,-56.00905
9.59586,0.89153,8.57901,-6.44207
9.61449,1.03656,10.69000,-12.83588
9.63103,2.26503,73.97406,-27.76063
9.64767,1.21026,63.16931,-27.13349
9.66445,1.22342,8.31113,-5.51459
9.68104,1.22208,5.83840,-1.73438
9.69819,1.33638,16.40889,-24.41440
9.71330,1.53589,18.06664,-2.44389
9.72753,1.24275,19.45748,6.38414
9.74390,2.16779,59.80903,37.14006
9.75952,1.22853,69.45422,93.63559
9.77414,0.80110,25.53440,37.26976
9.79192,0.93968,11.72810,0.44407
9.80743,0.79501,21.06930,-28.72711
9.82335,0.90154,31.02572,14.62781
9.83743,0.76588,24.95478,26.77015
9.85215,0.92790,43.74643,-56.49018
9.86541,0.64379,31.02704,34.45574
9.88063,0.91583,23.46049,35.32980
9.89706,0.67982,48.07637,14.35659
9.91269,0.30411,30.24684,-27.47148
9.92743,0.79460,49.88176,75.68872
9.94181,1.41543,47.85130,20.25354
9.95672,0.36263,110.24300,-164.20240
9.97284,1.11891,93.21500,-115.50860
9.98871,0.31040,84.06355,27.63692
10.00570,1.82960,131.19560,29.35910
10.02193,0.18091,129.27750,94.17122
10.03733,0.78252,40.11035,-58.85343
10.06038,0.95231,13.34069,-19.68876
10.07763,0.82773,13.68866,-17.05247
10.09456,0.39541,28.67307,34.36335
10.11028,0.72431,19.82054,28.58756
10.12745,0.33658,18.96603,-2.28191
10.14809,1.09159,28.15585,-37.55444
10.17493,0.43503,35.54849,-53.70469
10.19387,0.80958,20.73939,-29.01180
10.21205,0.97467,12.37827,-2.61389
10.22673,0.51355,29.82126,44.88419
10.24222,0.96863,29.28729,14.96180
10.25791,0.40997,37.07442,-55.86690
10.27336,0.73127,22.61443,18.53281
10.28816,0.35377,29.11818,-19.83148
10.30227,0.11834,27.27855,28.70767
10.31639,1.70884,111.66880,150.34930
10.33223,0.47574,79.00404,32.91058
10.34790,1.06494,40.48648,-58.44139
10.36286,0.99381,6.01379,-5.46149
10.37832,0.44199,36.46712,52.57113
10.39389,1.19226,53.90583,-7.00083
10.40810,0.41810,46.31564,4.44763
10.42672,1.16643,61.11417,-87.84066
10.44186,0.22556,89.54104,75.06501
10.45713,2.04587,136.26450,27.50724
10.47367,0.17674,145.51050,54.74171
10.48867,2.38444,162.21610,42.11174
10.50430,0.16513,162.20630,-204.62560
10.51999,2.14530,144.53900,-182.81770
10.53588,1.25576,55.24314,-54.44737
10.55227,0.89119,15.94918,22.83689
10.57559,0.46356,28.23548,38.57574
10.59273,0.67623,15.09624,-18.50918
10.60757,0.23517,37.91125,18.50738
10.62275,0.30651,5.55351,4.80976
10.64108,0.42796,14.57876,19.95645
10.65740,0.28369,9.86397,-14.66025
10.67250,0.56800,18.19714,-7.46881
10.68836,0.28112,18.68346,25.98581
10.70381,0.43504,10.98449,-15.63815
10.71870,0.46336,13.05345,14.51240
10.73299,0.25793,14.62447,-13.15597
10.74746,0.12097,12.18157,8.25709
10.76231,0.38716,21.48693,18.09058
10.77773,0.54262,15.89629,-21.99974
10.79331,0.47399,4.68373,-3.60553
10.80943,0.13631,25.75744,36.91580
10.82505,0.38621,14.08212,20.04871
10.84353,1.13292,58.18278,-75.98665
10.85743,0.16631,70.40515,13.87072
10.87327,0.24330,12.26674,9.35903
10.88848,0.45019,18.42891,-26.64348
10.90329,0.35318,11.29140,17.09644
10.91781,0.93208,39.59829,5.99770
10.93295,0.65080,20.63682,-16.52170
10.94696,1.34354,47.31880,57.84229
10.96163,1.45005,10.64124,9.41205
10.97608,0.61637,53.01188,-52.69172
10.99207,1.23079,39.15788,-59.41172
11.00777,0.68890,37.49269,34.28247
11.02232,1.43273,53.04404,48.88412
11.03644,1.01394,24.63585,36.39253
